Year,Round,Region Number,Region Name,Seed 1,Score 1,Team 1,Team 2,Score 2,Seed 2
1992,3,2,Midwest,6,83,Memphis,Georgia Tech,79,7
1992,4,2,Midwest,4,88,Cincinnati,Memphis,57,6
1992,1,3,Southeast,1,83,Ohio St,Mississippi Valley St,56,16
1992,1,3,Southeast,8,65,Nebraska,Connecticut,86,9
1992,1,3,Southeast,5,80,Alabama,Stanford,75,12
1992,1,3,Southeast,4,68,North Carolina,Miami Ohio,63,13
1992,1,3,Southeast,6,73,Michigan,Temple,66,11
1992,1,3,Southeast,3,80,Arizona,East Tennessee St,87,14
1992,1,3,Southeast,7,57,St Johns,Tulane,61,10
1992,1,3,Southeast,2,100,Oklahoma St,Georgia Southern,73,15
1992,2,3,Southeast,1,78,Ohio St,Connecticut,55,9
1992,2,3,Southeast,5,55,Alabama,North Carolina,64,4
1992,2,3,Southeast,6,102,Michigan,East Tennessee St,90,14
1992,2,3,Southeast,10,71,Tulane,Oklahoma St,87,2
1992,3,3,Southeast,1,80,Ohio St,North Carolina,73,4
1992,3,3,Southeast,6,75,Michigan,Oklahoma St,72,2
1992,4,3,Southeast,1,71,Ohio St,Michigan,75,6
1992,1,4,West,1,73,UCLA,Robert Morris,53,16
1992,1,4,West,8,81,Louisville,Wake Forest,58,9
1992,1,4,West,5,73,DePaul,New Mexico St,81,12
1992,1,4,West,4,83,Oklahoma,Louisiana Lafayette,87,13
1992,1,4,West,6,75,Georgetown,South Florida,60,11
1992,1,4,West,3,78,Florida St,Montana,68,14
1992,1,4,West,7,94,LSU,BYU,83,10
1992,1,4,West,2,94,Indiana,Eastern Illinois,55,15
1992,2,4,West,1,85,UCLA,Louisville,69,8
1992,2,4,West,12,81,New Mexico St,Louisiana Lafayette,73,13
1992,2,4,West,6,68,Georgetown,Florida St,78,3
1992,2,4,West,7,79,LSU,Indiana,89,2
1992,3,4,West,1,85,UCLA,New Mexico St,78,12
1992,3,4,West,3,74,Florida St,Indiana,85,2
1992,4,4,West,1,79,UCLA,Indiana,106,2
1992,5,0,National,1,81,Duke,Indiana,78,2
1992,5,0,National,4,72,Cincinnati,Michigan,76,6
1992,6,0,National,1,71,Duke,Michigan,51,6
1993,1,1,East,1,85,North Carolina,East Carolina,65,16
1993,1,1,East,8,74,Rhode Island,Purdue,68,9
1993,1,1,East,5,85,St Johns,Texas Tech,67,12
1993,1,1,East,4,94,Arkansas,Holy Cross,64,13
1993,1,1,East,6,78,Virginia,Manhattan,66,11
1993,1,1,East,3,54,Massachusetts,Pennsylvania,50,14
1993,1,1,East,7,93,New Mexico St,Nebraska,79,10
1993,1,1,East,2,93,Cincinnati,Coppin St,66,15
1993,2,1,East,1,112,North Carolina,Rhode Island,67,8
1993,2,1,East,5,74,St Johns,Arkansas,80,4
1993,2,1,East,6,71,Virginia,Massachusetts,56,3
1993,2,1,East,7,55,New Mexico St,Cincinnati,92,2
1993,3,1,East,1,80,North Carolina,Arkansas,74,4
1993,3,1,East,6,54,Virginia,Cincinnati,71,2
1993,4,1,East,1,75,North Carolina,Cincinnati,68,2
1993,1,2,Midwest,1,97,Indiana,Wright St,54,16
1993,1,2,Midwest,8,55,New Orleans,Xavier,73,9
1993,1,2,Midwest,5,74,Oklahoma St,Marquette,62,12
1993,1,2,Midwest,4,76,Louisville,Delaware,70,13
1993,1,2,Midwest,6,66,California,LSU,64,11
1993,1,2,Midwest,3,105,Duke,Southern Illinois,70,14
1993,1,2,Midwest,7,80,BYU,SMU,71,10
1993,1,2,Midwest,2,94,Kansas,Ball St,72,15
1993,2,2,Midwest,1,73,Indiana,Xavier,70,9
1993,2,2,Midwest,5,63,Oklahoma St,Louisville,78,4
1993,2,2,Midwest,6,82,California,Duke,77,3
1993,2,2,Midwest,7,76,BYU,Kansas,90,2
1993,3,2,Midwest,1,82,Indiana,Louisville,69,4
1993,3,2,Midwest,6,76,California,Kansas,93,2
1993,4,2,Midwest,1,77,Indiana,Kansas,83,2
1993,1,3,Southeast,1,96,Kentucky,Rider,52,16
1993,1,3,Southeast,8,86,Utah,Pittsburgh,65,9
1993,1,3,Southeast,5,81,Wake Forest,Chattanooga,58,12
1993,1,3,Southeast,4,82,Iowa,Louisiana Monroe,69,13
1993,1,3,Southeast,6,53,Kansas St,Tulane,55,11
1993,1,3,Southeast,3,82,Florida St,Evansville,70,14
1993,1,3,Southeast,7,55,Western Kentucky,Memphis,52,10
1993,1,3,Southeast,2,81,Seton Hall,Tennessee St,59,15
1993,2,3,Southeast,1,83,Kentucky,Utah,62,8
1993,2,3,Southeast,5,84,Wake Forest,Iowa,78,4
1993,2,3,Southeast,11,63,Tulane,Florida St,94,3
1993,2,3,Southeast,7,72,Western Kentucky,Seton Hall,68,2
1993,3,3,Southeast,1,103,Kentucky,Wake Forest,69,5
1993,3,3,Southeast,3,81,Florida St,Western Kentucky,78,7
1993,4,3,Southeast,1,106,Kentucky,Florida St,81,3
1993,1,4,West,1,84,Michigan,Coastal Carolina,53,16
1993,1,4,West,8,70,Iowa St,UCLA,81,9
1993,1,4,West,5,68,New Mexico,George Washington,82,12
1993,1,4,West,4,78,Georgia Tech,Southern,93,13
1993,1,4,West,6,75,Illinois,Long Beach St,72,11
1993,1,4,West,3,92,Vanderbilt,Boise St,72,14
1993,1,4,West,7,75,Temple,Missouri,61,10
1993,1,4,West,2,61,Arizona,Santa Clara,64,15
1993,2,4,West,1,86,Michigan,UCLA,84,9
1993,2,4,West,12,90,George Washington,Southern,80,13
1993,2,4,West,6,68,Illinois,Vanderbilt,85,3
1993,2,4,West,7,68,Temple,Santa Clara,57,15
1993,3,4,West,1,72,Michigan,George Washington,64,12
1993,3,4,West,3,59,Vanderbilt,Temple,67,7
1993,4,4,West,1,77,Michigan,Temple,72,7
1993,5,0,National,1,78,North Carolina,Kansas,68,2
1993,5,0,National,1,78,Kentucky,Michigan,81,1
1993,6,0,National,1,77,North Carolina,Michigan,71,1
1994,1,1,East,1,71,North Carolina,Liberty,51,16
1994,1,1,East,8,64,Washington St,Boston College,67,9
1994,1,1,East,5,84,Indiana,Ohio,72,12
1994,1,1,East,4,61,Temple,Drexel,39,13
1994,1,1,East,6,80,Nebraska,Pennsylvania,90,11
1994,1,1,East,3,64,Florida,James Madison,62,14
1994,1,1,East,7,46,UAB,George Washington,51,10
1994,1,1,East,2,64,Connecticut,Rider,46,15
1994,2,1,East,1,72,North Carolina,Boston College,75,9
1994,2,1,East,5,67,Indiana,Temple,58,4
1994,2,1,East,11,58,Pennsylvania,Florida,70,3
1994,2,1,East,10,63,George Washington,Connecticut,75,2
1994,3,1,East,9,77,Boston College,Indiana,68,5
1994,3,1,East,3,69,Florida,Connecticut,60,2
1994,4,1,East,9,66,Boston College,Florida,74,3
1994,1,2,Midwest,1,94,Arkansas,North Carolina A&T,79,16
1994,1,2,Midwest,8,77,Illinois,Georgetown,84,9
1994,1,2,Midwest,5,102,UCLA,Tulsa,112,12
1994,1,2,Midwest,4,65,Oklahoma St,New Mexico St,55,13
1994,1,2,Midwest,6,91,Texas,Western Kentucky,77,11
1994,1,2,Midwest,3,78,Michigan,Pepperdine,74,14
1994,1,2,Midwest,7,66,St Louis,Maryland,74,10
1994,1,2,Midwest,2,78,Massachusetts,Southwest Texas St,60,15
1994,2,2,Midwest,1,85,Arkansas,Georgetown,73,9
1994,2,2,Midwest,12,82,Tulsa,Oklahoma St,80,4
1994,2,2,Midwest,6,79,Texas,Michigan,84,3
1994,2,2,Midwest,10,95,Maryland,Massachusetts,87,2
1994,3,2,Midwest,1,103,Arkansas,Tulsa,84,12
1994,3,2,Midwest,3,78,Michigan,Maryland,71,10
1994,4,2,Midwest,1,76,Arkansas,Michigan,68,3
1994,1,3,Southeast,1,98,Purdue,Central Florida,67,16
1994,1,3,Southeast,8,70,Providence,Alabama,76,9
1994,1,3,Southeast,5,68,Wake Forest,College of Charleston,58,12
1994,1,3,Southeast,4,102,Kansas,Chattanooga,73,13
1994,1,3,Southeast,6,81,Marquette,Louisiana Lafayette,59,11
1994,1,3,Southeast,3,83,Kentucky,Tennessee St,70,14
1994,1,3,Southeast,7,84,Michigan St,Seton Hall,73,10
1994,1,3,Southeast,2,82,Duke,Texas Southern,70,15
1994,2,3,Southeast,1,83,Purdue,Alabama,73,9
1994,2,3,Southeast,5,58,Wake Forest,Kansas,69,4
1994,2,3,Southeast,6,75,Marquette,Kentucky,63,3
1994,2,3,Southeast,7,74,Michigan St,Duke,85,2
1994,3,3,Southeast,1,83,Purdue,Kansas,78,4
1994,3,3,Southeast,6,49,Marquette,Duke,59,2
1994,4,3,Southeast,1,60,Purdue,Duke,69,2
1994,1,4,West,1,76,Missouri,Navy,53,16
1994,1,4,West,8,72,Cincinnati,Wisconsin,80,9
1994,1,4,West,5,57,California,Wisconsin Green Bay,61,12
1994,1,4,West,4,92,Syracuse,Hawaii,78,13
1994,1,4,West,6,74,Minnesota,Southern Illinois,60,11
1994,1,4,West,3,67,Louisville,Boise St,58,14
1994,1,4,West,7,57,Virginia,New Mexico,54,10
1994,1,4,West,2,81,Arizona,Loyola Maryland,55,15
1994,2,4,West,1,109,Missouri,Wisconsin,96,9
1994,2,4,West,12,59,Wisconsin Green Bay,Syracuse,64,4
1994,2,4,West,6,55,Minnesota,Louisville,60,3
1994,2,4,West,7,58,Virginia,Arizona,71,2
1994,3,4,West,1,98,Missouri,Syracuse,88,4
1994,3,4,West,3,70,Louisville,Arizona,82,2
1994,4,4,West,1,72,Missouri,Arizona,92,2
1994,5,0,National,3,65,Florida,Duke,70,2
1994,5,0,National,1,91,Arkansas,Arizona,82,2
1994,6,0,National,2,72,Duke,Arkansas,76,1
1995,1,1,East,1,79,Wake Forest,North Carolina A&T,47,16
1995,1,1,East,8,61,Minnesota,St Louis,64,9
1995,1,1,East,5,91,Alabama,Pennsylvania,85,12
1995,1,1,East,4,73,Oklahoma St,Drexel,49,13
1995,1,1,East,6,68,Tulsa,Illinois,62,11
1995,1,1,East,3,81,Villanova,Old Dominion,89,14
1995,1,1,East,7,68,Charlotte,Stanford,70,10
1995,1,1,East,2,68,Massachusetts,St Peters,51,15
1995,2,1,East,1,64,Wake Forest,St Louis,59,9
1995,2,1,East,5,52,Alabama,Oklahoma St,66,4
1995,2,1,East,6,64,Tulsa,Old Dominion,52,14
1995,2,1,East,10,53,Stanford,Massachusetts,75,2
1995,3,1,East,1,66,Wake Forest,Oklahoma St,71,4
1995,3,1,East,6,51,Tulsa,Massachusetts,76,2
1995,4,1,East,4,68,Oklahoma St,Massachusetts,54,2
1995,1,2,Midwest,1,82,Kansas,Colgate,68,16
1995,1,2,Midwest,8,82,Western Kentucky,Michigan,76,9
1995,1,2,Midwest,5,62,Arizona,Miami Ohio,71,12
1995,1,2,Midwest,4,96,Virginia,Nicholls St,72,13
1995,1,2,Midwest,6,77,Memphis,Louisville,56,11
1995,1,2,Midwest,3,49,Purdue,Wisconsin Green Bay,48,14
1995,1,2,Midwest,7,96,Syracuse,Southern Illinois,92,10
1995,1,2,Midwest,2,79,Arkansas,Texas Southern,78,15
1995,2,2,Midwest,1,75,Kansas,Western Kentucky,70,8
1995,2,2,Midwest,12,54,Miami Ohio,Virginia,60,4
1995,2,2,Midwest,6,75,Memphis,Purdue,73,3
1995,2,2,Midwest,7,94,Syracuse,Arkansas,96,2
1995,3,2,Midwest,1,58,Kansas,Virginia,67,4
1995,3,2,Midwest,6,91,Memphis,Arkansas,96,2
1995,4,2,Midwest,4,61,Virginia,Arkansas,68,2
1995,1,3,Southeast,1,113,Kentucky,Mount St Marys,67,16
1995,1,3,Southeast,8,70,BYU,Tulane,76,9
1995,1,3,Southeast,5,81,Arizona St,Ball St,66,12
1995,1,3,Southeast,4,67,Oklahoma,Manhattan,77,13
1995,1,3,Southeast,6,68,Georgetown,Xavier,63,11
1995,1,3,Southeast,3,72,Michigan St,Weber St,79,14
1995,1,3,Southeast,7,64,Iowa St,Florida,61,10
1995,1,3,Southeast,2,80,North Carolina,Murray St,70,15
1995,2,3,Southeast,1,82,Kentucky,Tulane,60,9
1995,2,3,Southeast,5,64,Arizona St,Manhattan,54,13
1995,2,3,Southeast,6,53,Georgetown,Weber St,51,14
1995,2,3,Southeast,7,51,Iowa St,North Carolina,73,2
1995,3,3,Southeast,1,97,Kentucky,Arizona St,73,5
1995,3,3,Southeast,6,64,Georgetown,North Carolina,74,2
1995,4,3,Southeast,1,61,Kentucky,North Carolina,74,2
1995,1,4,West,1,92,UCLA,Florida International,56,16
1995,1,4,West,8,65,Missouri,Indiana,60,9
1995,1,4,West,5,75,Mississippi St,Santa Clara,67,12
1995,1,4,West,4,76,Utah,Long Beach St,64,13
1995,1,4,West,6,73,Oregon,Texas,90,11
1995,1,4,West,3,87,Maryland,Gonzaga,63,14
1995,1,4,West,7,77,Cincinnati,Temple,71,10
1995,1,4,West,2,100,Connecticut,Chattanooga,71,15
1995,2,4,West,1,75,UCLA,Missouri,74,8
1995,2,4,West,5,78,Mississippi St,Utah,64,4
1995,2,4,West,11,68,Texas,Maryland,82,3
1995,2,4,West,7,91,Cincinnati,Connecticut,96,2
1995,3,4,West,1,86,UCLA,Mississippi St,67,5
1995,3,4,West,3,89,Maryland,Connecticut,99,2
1995,4,4,West,1,102,UCLA,Connecticut,96,2
1995,5,0,National,4,61,Oklahoma St,UCLA,74,1
1995,5,0,National,2,75,Arkansas,North Carolina,68,2
1995,6,0,National,1,89,UCLA,Arkansas,78,2
1996,1,1,East,1,92,Massachusetts,Central Florida,70,16
1996,1,1,East,8,58,Bradley,Stanford,66,9
1996,1,1,East,5,80,Penn St,Arkansas,86,12
1996,1,1,East,4,68,Marquette,Monmouth,44,13
1996,1,1,East,6,83,North Carolina,New Orleans,62,11
1996,1,1,East,3,74,Texas Tech,Northern Illinois,73,14
1996,1,1,East,7,69,New Mexico,Kansas St,48,10
1996,1,1,East,2,93,Georgetown,Mississippi Valley St,56,15
1996,2,1,East,1,79,Massachusetts,Stanford,74,9
1996,2,1,East,12,65,Arkansas,Marquette,56,4
1996,2,1,East,6,73,North Carolina,Texas Tech,92,3
1996,2,1,East,7,62,New Mexico,Georgetown,73,2
1996,3,1,East,1,79,Massachusetts,Arkansas,63,12
1996,3,1,East,3,90,Texas Tech,Georgetown,98,2
1996,4,1,East,1,86,Massachusetts,Georgetown,62,2
1996,1,2,Midwest,1,110,Kentucky,San Jose St,72,16
1996,1,2,Midwest,8,48,Wisconsin Green Bay,Virginia Tech,61,9
1996,1,2,Midwest,5,74,Iowa St,California,64,12
1996,1,2,Midwest,4,72,Utah,Canisius,43,13
1996,1,2,Midwest,6,82,Louisville,Tulsa,80,11
1996,1,2,Midwest,3,92,Villanova,Portland,58,14
1996,1,2,Midwest,7,76,Michigan,Texas,80,10
1996,1,2,Midwest,2,62,Wake Forest,Louisiana Monroe,50,15
1996,2,2,Midwest,1,84,Kentucky,Virginia Tech,60,9
1996,2,2,Midwest,5,67,Iowa St,Utah,73,4
1996,2,2,Midwest,6,68,Louisville,Villanova,64,3
1996,2,2,Midwest,10,62,Texas,Wake Forest,65,2
1996,3,2,Midwest,1,101,Kentucky,Utah,70,4
1996,3,2,Midwest,6,59,Louisville,Wake Forest,60,2
1996,4,2,Midwest,1,83,Kentucky,Wake Forest,63,2
1996,1,3,Southeast,1,68,Connecticut,Colgate,59,16
1996,1,3,Southeast,8,60,Duke,Eastern Michigan,75,9
1996,1,3,Southeast,5,58,Mississippi St,VCU,51,12
1996,1,3,Southeast,4,41,UCLA,Princeton,43,13
1996,1,3,Southeast,6,51,Indiana,Boston College,64,11
1996,1,3,Southeast,3,90,Georgia Tech,Austin Peay,79,14
1996,1,3,Southeast,7,61,Temple,Oklahoma,43,10
1996,1,3,Southeast,2,66,Cincinnati,UNC Greensboro,61,15
1996,2,3,Southeast,1,95,Connecticut,Eastern Michigan,81,9
1996,2,3,Southeast,5,63,Mississippi St,Princeton,41,13
1996,2,3,Southeast,11,89,Boston College,Georgia Tech,103,3
1996,2,3,Southeast,7,65,Temple,Cincinnati,78,2
1996,3,3,Southeast,1,55,Connecticut,Mississippi St,60,5
1996,3,3,Southeast,3,70,Georgia Tech,Cincinnati,87,2
1996,4,3,Southeast,5,73,Mississippi St,Cincinnati,63,2
1996,1,4,West,1,73,Purdue,Western Carolina,71,16
1996,1,4,West,8,81,Georgia,Clemson,74,9
1996,1,4,West,5,63,Memphis,Drexel,75,12
1996,1,4,West,4,88,Syracuse,Montana St,55,13
1996,1,4,West,6,81,Iowa,George Washington,79,11
1996,1,4,West,3,90,Arizona,Valparaiso,51,14
1996,1,4,West,7,79,Maryland,Santa Clara,91,10
1996,1,4,West,2,92,Kansas,South Carolina St,54,15
1996,2,4,West,1,69,Purdue,Georgia,76,8
1996,2,4,West,12,58,Drexel,Syracuse,69,4
1996,2,4,West,6,73,Iowa,Arizona,87,3
1996,2,4,West,10,51,Santa Clara,Kansas,76,2
1996,3,4,West,8,81,Georgia,Syracuse,83,4
1996,3,4,West,3,80,Arizona,Kansas,83,2
1996,4,4,West,4,60,Syracuse,Kansas,57,2
1996,5,0,National,1,74,Massachusetts,Kentucky,81,1
1996,5,0,National,5,69,Mississippi St,Syracuse,77,4
1996,6,0,National,1,76,Kentucky,Syracuse,67,4
1997,1,1,East,1,82,North Carolina,Fairfield,74,16
1997,1,1,East,8,62,Indiana,Colorado,80,9
1997,1,1,East,5,55,California,Princeton,52,12
1997,1,1,East,4,101,Villanova,Long Island Brooklyn,91,13
1997,1,1,East,6,65,Louisville,Massachusetts,57,11
1997,1,1,East,3,59,New Mexico,Old Dominion,55,14
1997,1,1,East,7,58,Wisconsin,Texas,71,10
1997,1,1,East,2,65,South Carolina,Coppin St,78,15
1997,2,1,East,1,73,North Carolina,Colorado,56,9
1997,2,1,East,5,75,California,Villanova,68,4
1997,2,1,East,6,64,Louisville,New Mexico,63,3
1997,2,1,East,10,82,Texas,Coppin St,81,15
1997,3,1,East,1,63,North Carolina,California,57,5
1997,3,1,East,6,78,Louisville,Texas,63,10
1997,4,1,East,1,97,North Carolina,Louisville,74,6
1997,1,2,Midwest,1,78,Minnesota,Southwest Texas St,46,16
1997,1,2,Midwest,8,40,Ole Miss,Temple,62,9
1997,1,2,Midwest,5,81,Tulsa,Boston University,52,12
1997,1,2,Midwest,4,68,Clemson,Miami Ohio,56,13
1997,1,2,Midwest,6,69,Iowa St,Illinois St,57,11
1997,1,2,Midwest,3,86,Cincinnati,Butler,69,14
1997,1,2,Midwest,7,80,Xavier,Vanderbilt,68,10
1997,1,2,Midwest,2,109,UCLA,Charleston Southern,75,15
1997,2,2,Midwest,1,76,Minnesota,Temple,57,9
1997,2,2,Midwest,5,59,Tulsa,Clemson,65,4
1997,2,2,Midwest,6,67,Iowa St,Cincinnati,66,3
1997,2,2,Midwest,7,83,Xavier,UCLA,96,2
1997,3,2,Midwest,1,90,Minnesota,Clemson,84,4
1997,3,2,Midwest,6,73,Iowa St,UCLA,74,2
1997,4,2,Midwest,1,80,Minnesota,UCLA,72,2
1997,1,3,Southeast,1,78,Kansas,Jackson St,64,16
1997,1,3,Southeast,8,83,Purdue,Rhode Island,76,9
1997,1,3,Southeast,5,66,Maryland,College of Charleston,75,12
1997,1,3,Southeast,4,65,Arizona,South Alabama,57,13
1997,1,3,Southeast,6,90,Illinois,USC,77,11
1997,1,3,Southeast,3,70,Georgia,Chattanooga,73,14
1997,1,3,Southeast,7,59,Marquette,Providence,81,10
1997,1,3,Southeast,2,71,Duke,Murray St,68,15
1997,2,3,Southeast,1,75,Kansas,Purdue,61,8
1997,2,3,Southeast,12,69,College of Charleston,Arizona,73,4
1997,2,3,Southeast,6,63,Illinois,Chattanooga,75,14
1997,2,3,Southeast,10,98,Providence,Duke,87,2
1997,3,3,Southeast,1,82,Kansas,Arizona,85,4
1997,3,3,Southeast,14,65,Chattanooga,Providence,71,10
1997,4,3,Southeast,4,96,Arizona,Providence,92,10
1997,1,4,West,1,92,Kentucky,Montana,54,16
1997,1,4,West,8,73,Iowa,Virginia,60,9
1997,1,4,West,5,73,Boston College,Valparaiso,66,12
1997,1,4,West,4,75,St Josephs,Pacific,65,13
1997,1,4,West,6,80,Stanford,Oklahoma,67,11
1997,1,4,West,3,68,Wake Forest,St Marys,46,14
1997,1,4,West,7,79,Charlotte,Georgetown,67,10
1997,1,4,West,2,75,Utah,Navy,61,15
1997,2,4,West,1,75,Kentucky,Iowa,69,8
1997,2,4,West,5,77,Boston College,St Josephs,81,4
1997,2,4,West,6,72,Stanford,Wake Forest,66,3
1997,2,4,West,7,58,Charlotte,Utah,77,2
1997,3,4,West,1,83,Kentucky,St Josephs,68,4
1997,3,4,West,6,77,Stanford,Utah,82,2
1997,4,4,West,1,72,Kentucky,Utah,59,2
1997,5,0,National,1,58,North Carolina,Arizona,66,4
1997,5,0,National,1,69,Minnesota,Kentucky,78,1
1997,6,0,National,4,84,Arizona,Kentucky,79,1
1998,1,1,East,1,88,North Carolina,Navy,52,16
1998,1,1,East,8,77,Charlotte,Illinois Chicago,62,9
1998,1,1,East,5,69,Princeton,UNLV,57,12
1998,1,1,East,4,83,Michigan St,Eastern Michigan,71,13
1998,1,1,East,6,68,Xavier,Washington,69,11
1998,1,1,East,3,61,South Carolina,Richmond,62,14
1998,1,1,East,7,94,Indiana,Oklahoma,87,10
1998,1,1,East,2,93,Connecticut,Fairleigh Dickinson,85,15
1998,2,1,East,1,93,North Carolina,Charlotte,83,8
1998,2,1,East,5,56,Princeton,Michigan St,63,4
1998,2,1,East,11,81,Washington,Richmond,66,14
1998,2,1,East,7,68,Indiana,Connecticut,78,2
1998,3,1,East,1,73,North Carolina,Michigan St,58,4
1998,3,1,East,11,74,Washington,Connecticut,75,2
1998,4,1,East,1,75,North Carolina,Connecticut,64,2
1998,1,2,Midwest,1,110,Kansas,Prairie View,52,16
1998,1,2,Midwest,8,97,Rhode Island,Murray St,74,9
1998,1,2,Midwest,5,87,TCU,Florida St,96,12
1998,1,2,Midwest,4,69,Ole Miss,Valparaiso,70,13
1998,1,2,Midwest,6,72,Clemson,Western Michigan,75,11
1998,1,2,Midwest,3,67,Stanford,College of Charleston,57,14
1998,1,2,Midwest,7,64,St Johns,Detroit,66,10
1998,1,2,Midwest,2,95,Purdue,Delaware,56,15
1998,2,2,Midwest,1,75,Kansas,Rhode Island,80,8
1998,2,2,Midwest,12,77,Florida St,Valparaiso,83,13
1998,2,2,Midwest,11,65,Western Michigan,Stanford,83,3
1998,2,2,Midwest,10,65,Detroit,Purdue,80,2
1998,3,2,Midwest,8,74,Rhode Island,Valparaiso,68,13
1998,3,2,Midwest,3,67,Stanford,Purdue,59,2
1998,4,2,Midwest,8,77,Rhode Island,Stanford,79,3
1998,1,3,South,1,99,Duke,Radford,63,16
1998,1,3,South,8,74,Oklahoma St,George Washington,59,9
1998,1,3,South,5,63,Syracuse,Iona,61,12
1998,1,3,South,4,79,New Mexico,Butler,62,13
1998,1,3,South,6,65,UCLA,Miami,62,11
1998,1,3,South,3,80,Michigan,Davidson,61,14
1998,1,3,South,7,46,Massachusetts,St Louis,51,10
1998,1,3,South,2,82,Kentucky,South Carolina St,67,15
1998,2,3,South,1,79,Duke,Oklahoma St,73,8
1998,2,3,South,5,56,Syracuse,New Mexico,46,4
1998,2,3,South,6,85,UCLA,Michigan,82,3
1998,2,3,South,10,61,St Louis,Kentucky,88,2
1998,3,3,South,1,80,Duke,Syracuse,67,5
1998,3,3,South,6,68,UCLA,Kentucky,94,2
1998,4,3,South,1,84,Duke,Kentucky,86,2
1998,1,4,West,1,99,Arizona,Nicholls St,60,16
1998,1,4,West,8,81,Tennessee,Illinois St,82,9
1998,1,4,West,5,64,Illinois,South Alabama,51,12
1998,1,4,West,4,82,Maryland,Utah St,68,13
1998,1,4,West,6,74,Arkansas,Nebraska,65,11
1998,1,4,West,3,85,Utah,San Francisco,68,14
1998,1,4,West,7,52,Temple,West Virginia,82,10
1998,1,4,West,2,65,Cincinnati,Northern Arizona,62,15
1998,2,4,West,1,82,Arizona,Illinois St,49,9
1998,2,4,West,5,61,Illinois,Maryland,67,4
1998,2,4,West,6,69,Arkansas,Utah,75,3
1998,2,4,West,10,75,West Virginia,Cincinnati,74,2
1998,3,4,West,1,87,Arizona,Maryland,79,4
1998,3,4,West,3,65,Utah,West Virginia,62,10
1998,4,4,West,1,51,Arizona,Utah,76,3
1998,5,0,National,1,59,North Carolina,Utah,65,3
1998,5,0,National,3,85,Stanford,Kentucky,86,2
1998,6,0,National,3,69,Utah,Kentucky,78,2
1999,1,1,East,1,99,Duke,Florida A&M,58,16
1999,1,1,East,8,53,College of Charleston,Tulsa,62,9
1999,1,1,East,5,32,Wisconsin,Southwest Missouri St,43,12
1999,1,1,East,4,62,Tennessee,Delaware,52,13
1999,1,1,East,6,61,Temple,Kent St,54,11
1999,1,1,East,3,72,Cincinnati,George Mason,48,14
1999,1,1,East,7,54,Texas,Purdue,58,10
1999,1,1,East,2,75,Miami,Lafayette,54,15
1999,2,1,East,1,97,Duke,Tulsa,56,9
1999,2,1,East,12,81,Southwest Missouri St,Tennessee,51,4
1999,2,1,East,6,64,Temple,Cincinnati,54,3
1999,2,1,East,10,73,Purdue,Miami,63,2
1999,3,1,East,1,78,Duke,Southwest Missouri St,61,12
1999,3,1,East,6,77,Temple,Purdue,55,10
1999,4,1,East,1,85,Duke,Temple,64,6
1999,1,2,Midwest,1,76,Michigan St,Mount St Marys,53,16
1999,1,2,Midwest,8,70,Villanova,Ole Miss,72,9
1999,1,2,Midwest,5,81,Charlotte,Rhode Island,70,12
1999,1,2,Midwest,4,60,Arizona,Oklahoma,61,13
1999,1,2,Midwest,6,95,Kansas,Evansville,74,11
1999,1,2,Midwest,3,82,Kentucky,New Mexico St,60,14
1999,1,2,Midwest,7,58,Washington,Miami Ohio,59,10
1999,1,2,Midwest,2,80,Utah,Arkansas St,58,15
1999,2,2,Midwest,1,74,Michigan St,Ole Miss,66,9
1999,2,2,Midwest,5,72,Charlotte,Oklahoma,85,13
1999,2,2,Midwest,6,88,Kansas,Kentucky,92,3
1999,2,2,Midwest,10,66,Miami Ohio,Utah,58,2
1999,3,2,Midwest,1,54,Michigan St,Oklahoma,46,13
1999,3,2,Midwest,3,58,Kentucky,Miami Ohio,43,10
1999,4,2,Midwest,1,73,Michigan St,Kentucky,66,3
1999,1,3,South,1,80,Auburn,Winthrop,41,16
1999,1,3,South,8,61,Syracuse,Oklahoma St,69,9
1999,1,3,South,5,53,UCLA,Detroit,56,12
1999,1,3,South,4,72,Ohio St,Murray St,58,13
1999,1,3,South,6,108,Indiana,George Washington,88,11
1999,1,3,South,3,69,St Johns,Samford,43,14
1999,1,3,South,7,58,Louisville,Creighton,62,10
1999,1,3,South,2,82,Maryland,Valparaiso,60,15
1999,2,3,South,1,81,Auburn,Oklahoma St,74,9
1999,2,3,South,12,44,Detroit,Ohio St,75,4
1999,2,3,South,6,61,Indiana,St Johns,86,3
1999,2,3,South,10,63,Creighton,Maryland,75,2
1999,3,3,South,1,64,Auburn,Ohio St,72,4
1999,3,3,South,3,76,St Johns,Maryland,62,2
1999,4,3,South,4,77,Ohio St,St Johns,74,3
1999,1,4,West,1,91,Connecticut,Texas San Antonio,66,16
1999,1,4,West,8,59,Missouri,New Mexico,61,9
1999,1,4,West,5,77,Iowa,UAB,64,12
1999,1,4,West,4,94,Arkansas,Siena,80,13
1999,1,4,West,6,75,Florida,Pennsylvania,61,11
1999,1,4,West,3,74,North Carolina,Weber St,76,14
1999,1,4,West,7,63,Minnesota,Gonzaga,75,10
1999,1,4,West,2,69,Stanford,Alcorn St,57,15
1999,2,4,West,1,78,Connecticut,New Mexico,56,9
1999,2,4,West,5,82,Iowa,Arkansas,72,4
1999,2,4,West,6,82,Florida,Weber St,74,14
